aX,aY,aZ,gX,gY,gZ
-0.161,-0.055,-1.134,-175.964,16.541,-26.672
-0.120,-0.074,-1.173,-171.692,25.452,-29.724
-0.092,-0.082,-1.180,-166.077,32.776,-30.090
-0.075,-0.085,-1.171,-159.973,35.278,-28.503
-0.017,-0.094,-1.192,-152.283,31.372,-26.245
0.012,-0.102,-1.237,-143.616,20.752,-22.400
-0.032,-0.095,-1.280,-133.789,5.310,-15.808
-0.053,-0.091,-1.298,-121.948,-6.165,-9.338
-0.072,-0.159,-1.316,-109.619,-12.024,-6.165
-0.117,-0.206,-1.348,-101.563,-14.648,-4.578
-0.164,-0.204,-1.358,-97.473,-12.390,-3.906
-0.198,-0.210,-1.365,-94.604,-4.700,-5.615
-0.237,-0.185,-1.359,-92.102,7.446,-9.216
-0.246,-0.127,-1.336,-88.257,19.531,-15.259
-0.237,-0.074,-1.293,-81.299,28.625,-21.729
-0.199,-0.039,-1.241,-72.510,33.569,-26.306
-0.145,-0.023,-1.171,-63.965,33.508,-28.442
-0.082,-0.016,-1.120,-57.434,27.771,-26.672
-0.036,-0.023,-1.072,-52.368,16.296,-20.386
0.041,-0.069,-1.076,-49.316,2.441,-11.719
0.111,-0.126,-1.127,-48.096,-10.559,0.244
0.126,-0.139,-1.176,-48.706,-25.269,16.418
0.055,-0.141,-1.219,-48.096,-39.612,31.189
-0.010,-0.155,-1.248,-45.349,-48.157,40.283
-0.066,-0.161,-1.280,-41.626,-50.842,44.067
-0.103,-0.158,-1.319,-35.522,-48.157,43.030
-0.184,-0.140,-1.252,-29.419,-41.199,37.781
-0.231,-0.122,-1.337,-27.161,-32.593,29.114
-0.245,-0.052,-1.198,-24.292,-8.606,18.738
-0.231,-0.025,-1.067,-15.259,9.521,7.812
-0.158,-0.030,-1.030,-7.385,13.611,-2.197
-0.118,-0.027,-0.976,-5.981,15.747,-9.033
-0.066,-0.026,-0.942,-8.850,20.020,-10.742
-0.019,-0.016,-0.937,-13.672,23.254,-7.080
-0.003,0.022,-0.921,-17.944,22.766,-2.380
0.010,0.037,-0.912,-18.433,18.616,3.357
0.003,0.001,-0.972,-17.578,9.827,9.399
-0.038,-0.006,-1.008,-18.372,3.418,13.672
-0.075,-0.016,-1.047,-16.785,-1.221,18.066
-0.113,-0.041,-1.093,-13.367,-3.357,19.531
-0.165,-0.066,-1.113,-8.179,-2.991,17.334
-0.195,-0.111,-1.067,-4.028,-0.977,13.550
-0.224,-0.115,-1.073,-1.831,0.854,7.751
-0.223,-0.099,-1.056,-0.916,4.517,3.113
-0.204,-0.074,-1.077,-1.526,11.597,0.122
-0.188,-0.060,-1.039,-2.563,18.982,-1.221
-0.173,-0.038,-1.015,-3.540,20.752,-1.831
-0.166,-0.010,-0.986,-2.258,16.602,-2.197
-0.171,-0.017,-0.968,0.549,10.681,-2.197
-0.185,-0.032,-0.965,2.319,3.906,-2.136
-0.188,-0.041,-0.973,2.502,0.122,-0.244
-0.188,-0.038,-0.979,0.916,-1.953,1.282
-0.192,-0.031,-0.997,-0.488,-3.967,1.770
-0.201,-0.018,-1.006,-0.366,-4.211,2.380
-0.212,-0.033,-0.997,0.732,-3.662,1.648
-0.210,-0.062,-1.005,1.892,-3.113,-1.587
-0.199,-0.070,-1.024,1.404,-1.709,-3.723
-0.181,-0.079,-1.048,-0.610,0.671,-5.249
-0.150,-0.063,-1.056,-2.258,3.357,-5.615
-0.122,-0.065,-1.057,-2.319,4.639,-4.700

-0.333,0.432,1.568,6.958,-6.287,-2.991
-0.314,0.477,1.764,-6.714,-8.057,-2.930
-0.384,0.520,1.921,-25.818,-12.878,-4.944
-0.453,0.547,2.090,-50.049,-12.695,-5.371
-0.540,0.554,2.306,-73.059,-8.911,-7.507
-0.625,0.555,2.472,-97.839,-3.662,-16.907
-0.705,0.562,2.609,-123.596,6.042,-31.311
-0.686,0.558,2.740,-150.635,20.874,-47.424
-0.598,0.526,2.797,-178.833,36.011,-64.758
-0.485,0.469,2.729,-210.388,56.641,-77.820
-0.385,0.431,2.627,-243.652,82.397,-77.942
-0.177,0.350,2.427,-272.949,102.478,-67.932
-0.103,0.401,2.392,-300.903,115.112,-64.392
-0.030,0.391,2.319,-315.369,107.178,-52.307
0.014,0.274,2.183,-319.214,81.543,-30.457
-0.087,0.142,2.073,-327.087,51.453,-15.320
-0.145,0.043,1.940,-332.764,29.297,-6.470
-0.164,-0.010,1.779,-339.722,18.311,-2.869
-0.208,-0.027,1.672,-347.717,14.771,-0.427
-0.203,-0.071,1.570,-349.243,15.503,0.000
-0.201,-0.149,1.409,-350.464,19.043,-2.625
-0.200,-0.187,1.307,-358.032,27.527,-9.888
-0.100,-0.129,1.138,-364.319,36.438,-23.315
0.043,-0.075,0.941,-372.925,48.157,-31.860
0.202,-0.036,0.749,-384.094,61.462,-27.588
0.356,-0.002,0.571,-392.334,66.895,-13.672
0.405,0.014,0.427,-392.578,58.350,4.761
0.392,0.015,0.365,-380.371,36.133,22.705
0.354,-0.050,0.316,-359.497,8.606,34.363
0.277,-0.157,0.235,-339.661,-16.296,42.358
0.185,-0.225,0.159,-328.125,-35.889,50.659
0.062,-0.263,0.112,-320.984,-48.218,56.702
-0.040,-0.342,0.042,-316.650,-52.856,59.265
-0.144,-0.386,-0.034,-315.857,-47.974,55.237
-0.187,-0.386,-0.083,-317.200,-36.560,48.218
-0.176,-0.387,-0.173,-317.810,-26.184,39.490
-0.213,-0.400,-0.294,-319.275,-18.921,31.738
-0.270,-0.392,-0.389,-319.580,-11.902,25.574
-0.266,-0.379,-0.478,-314.514,-3.784,17.883
-0.261,-0.355,-0.550,-306.274,-0.732,10.010
-0.269,-0.360,-0.613,-296.448,-2.380,6.409
-0.276,-0.384,-0.683,-286.255,-2.686,5.554
-0.299,-0.411,-0.744,-279.053,-2.502,6.531
-0.328,-0.408,-0.800,-272.949,-1.282,4.456
-0.331,-0.428,-0.866,-266.602,4.761,-1.038
-0.346,-0.443,-0.946,-261.108,13.428,-6.775
-0.338,-0.428,-1.006,-254.944,21.545,-13.123
-0.338,-0.412,-1.064,-248.291,29.236,-18.738
-0.320,-0.415,-1.131,-242.310,37.903,-23.437
-0.275,-0.429,-1.199,-235.840,46.814,-25.208
-0.199,-0.418,-1.255,-230.957,51.575,-23.437
-0.135,-0.420,-1.332,-224.915,51.636,-18.921
-0.076,-0.409,-1.380,-216.125,43.152,-10.681
-0.067,-0.374,-1.418,-206.421,27.466,-1.770
-0.147,-0.383,-1.457,-192.322,11.108,5.127
-0.222,-0.437,-1.505,-174.927,3.662,6.775
-0.313,-0.485,-1.546,-161.194,5.249,5.127
-0.417,-0.487,-1.567,-154.297,13.672,1.526
-0.495,-0.461,-1.579,-149.597,28.870,-5.493
-0.486,-0.424,-1.597,-145.630,50.232,-16.541
-0.448,-0.340,-1.579,-141.663,70.984,-27.832
-0.390,-0.228,-1.518,-134.460,86.548,-36.743
-0.337,-0.109,-1.412,-122.559,95.337,-44.189
-0.297,-0.003,-1.289,-107.117,96.741,-50.537
-0.246,0.067,-1.146,-90.881,92.590,-53.528
-0.188,0.066,-1.025,-78.308,83.557,-51.697
-0.151,0.063,-0.925,-69.702,69.885,-44.434
-0.120,0.061,-0.863,-65.979,51.331,-32.837
-0.111,0.030,-0.846,-65.369,30.579,-18.127
-0.139,-0.006,-0.864,-66.345,10.742,-3.357
-0.140,-0.043,-0.901,-69.519,-5.005,10.681
-0.159,-0.096,-0.962,-73.059,-15.442,25.940
-0.174,-0.104,-1.018,-75.562,-24.658,38.635
-0.176,-0.108,-1.069,-76.538,-34.607,45.959
-0.199,-0.145,-1.128,-72.144,-43.335,49.744
-0.203,-0.169,-1.187,-64.148,-47.913,51.147
-0.187,-0.178,-1.219,-57.556,-49.438,50.720
-0.178,-0.205,-1.220,-51.636,-48.157,49.133
-0.222,-0.236,-1.155,-44.922,-44.556,47.302
-0.275,-0.287,-1.096,-40.222,-41.321,41.870
-0.290,-0.342,-1.091,-40.161,-35.645,33.936
-0.286,-0.349,-1.135,-42.542,-24.536,27.954
-0.278,-0.278,-1.143,-44.556,-7.812,24.658
-0.259,-0.195,-1.124,-42.358,5.432,23.743
-0.222,-0.170,-1.074,-35.767,11.475,23.865
-0.206,-0.160,-1.024,-29.785,10.559,21.729
-0.207,-0.123,-0.981,-25.818,6.226,18.372
-0.195,-0.110,-0.905,-21.057,4.395,17.090
-0.151,-0.144,-0.925,-16.296,0.671,20.752
-0.158,-0.183,-0.883,-16.174,-1.221,27.893
-0.161,-0.237,-0.878,-16.968,-5.554,35.583
-0.232,-0.280,-0.928,-19.897,-12.390,39.307
-0.291,-0.247,-0.951,-27.100,-15.198,38.391
-0.324,-0.199,-0.960,-32.776,-5.188,37.476
-0.314,-0.205,-0.959,-32.959,0.977,34.058
-0.287,-0.221,-0.971,-29.846,4.761,29.297
-0.245,-0.245,-1.022,-24.902,3.845,24.902
-0.219,-0.239,-1.064,-21.118,-0.549,21.118
-0.190,-0.219,-1.105,-15.930,-6.653,18.494
-0.180,-0.199,-1.111,-6.958,-10.864,17.029
-0.221,-0.202,-1.059,2.686,-12.756,15.991
-0.240,-0.246,-1.006,9.399,-14.709,12.085
-0.255,-0.270,-0.994,12.756,-14.221,6.226
-0.253,-0.258,-0.972,11.902,-9.399,1.831
-0.218,-0.246,-0.958,8.301,-2.380,-1.038
-0.184,-0.254,-0.961,5.249,2.991,-2.563
-0.170,-0.238,-0.984,2.258,4.761,-1.343
-0.180,-0.201,-0.995,-0.366,1.831,1.160
-0.187,-0.194,-1.018,-0.732,-1.465,2.197
-0.188,-0.211,-1.022,2.808,-2.075,3.784
-0.161,-0.238,-1.022,7.019,-3.906,6.897
-0.175,-0.234,-1.026,9.155,-9.705,7.935
-0.212,-0.217,-1.047,11.169,-15.320,9.705
-0.238,-0.187,-1.047,13.123,-17.151,12.024
-0.251,-0.184,-1.030,16.479,-17.822,11.963
-0.280,-0.204,-1.033,22.583,-19.287,9.338
-0.309,-0.228,-1.053,27.588,-20.874,4.272
-0.316,-0.250,-1.069,29.175,-18.921,-1.404
-0.297,-0.261,-1.063,29.846,-13.977,-5.554

-0.552,0.118,1.701,24.231,2.319,-6.409
-0.593,0.117,1.894,1.343,5.615,-12.451
-0.637,0.138,2.076,-26.794,13.611,-18.860
-0.691,0.153,2.275,-57.861,26.733,-24.353
-0.741,0.190,2.434,-84.778,45.166,-31.128
-0.655,0.134,2.602,-110.291,71.289,-42.542
-0.528,0.125,2.664,-142.029,97.351,-55.969
-0.364,0.152,2.595,-179.199,112.610,-62.866
-0.212,0.186,2.479,-215.393,118.958,-58.655
-0.117,0.204,2.314,-244.690,118.164,-47.913
-0.030,0.208,2.184,-263.489,106.262,-33.630
0.016,0.175,2.120,-275.696,79.224,-17.883
-0.049,0.131,2.072,-283.264,37.720,-0.854
-0.124,0.046,2.005,-286.987,2.686,12.878
-0.189,-0.050,1.891,-296.570,-12.207,19.409
-0.265,-0.112,1.769,-311.829,-11.719,20.752
-0.292,-0.136,1.610,-327.148,-5.615,19.287
-0.272,-0.127,1.465,-342.102,5.371,16.846
-0.219,-0.107,1.290,-354.187,14.587,14.404
-0.124,-0.062,1.076,-361.694,17.639,10.437
-0.068,0.013,0.889,-365.845,13.062,8.057
-0.048,0.147,0.764,-364.075,3.357,9.094
0.003,0.253,0.699,-351.379,-4.944,9.949
-0.045,0.269,0.636,-332.092,-10.193,9.155
-0.116,0.277,0.650,-312.134,-16.602,8.240
-0.123,0.282,0.693,-290.894,-17.700,1.770
-0.164,0.241,0.760,-276.184,-9.949,-6.165
-0.099,0.171,0.764,-275.146,1.038,-9.827
-0.037,0.132,0.703,-284.363,7.751,-9.460
0.013,0.111,0.611,-297.485,1.587,-5.249
0.018,0.074,0.503,-307.861,-14.832,0.610
-0.050,0.043,0.387,-315.735,-31.494,7.385
-0.065,0.002,0.284,-315.674,-43.579,11.536
-0.044,-0.056,0.187,-313.721,-53.406,12.207
-0.081,-0.097,0.081,-313.171,-66.833,13.123
-0.122,-0.135,0.010,-311.218,-81.299,15.442
-0.176,-0.208,-0.066,-307.556,-90.515,14.648
-0.261,-0.281,-0.179,-306.824,-92.773,9.583
-0.327,-0.321,-0.323,-308.777,-84.167,0.244
-0.354,-0.310,-0.456,-311.157,-61.340,-11.353
-0.315,-0.263,-0.553,-310.486,-32.654,-25.024
-0.220,-0.234,-0.621,-305.359,-6.836,-37.415
-0.112,-0.216,-0.672,-295.593,10.132,-44.678
-0.009,-0.218,-0.705,-281.982,13.550,-46.387
0.045,-0.228,-0.743,-268.005,2.136,-44.556
0.066,-0.251,-0.801,-255.127,-16.785,-39.795
0.016,-0.275,-0.837,-245.117,-34.729,-32.776
-0.084,-0.311,-0.867,-237.732,-44.128,-27.527
-0.159,-0.342,-0.943,-232.788,-42.053,-29.541
-0.204,-0.337,-1.049,-231.506,-28.442,-38.574
-0.215,-0.274,-1.139,-232.361,-7.446,-51.270
-0.157,-0.224,-1.226,-228.210,18.555,-64.575
-0.066,-0.211,-1.289,-221.619,44.128,-74.829
0.041,-0.213,-1.329,-213.501,60.852,-79.041
0.132,-0.226,-1.361,-203.979,66.162,-77.209
0.224,-0.227,-1.408,-194.763,59.021,-69.275
0.251,-0.210,-1.471,-183.105,41.504,-55.603
0.263,-0.194,-1.498,-167.053,14.221,-37.781
0.228,-0.191,-1.518,-151.794,-15.259,-20.020
0.130,-0.217,-1.560,-135.437,-38.696,-5.798
0.020,-0.255,-1.581,-120.178,-51.147,0.854
-0.103,-0.266,-1.598,-110.229,-51.636,0.244
-0.203,-0.230,-1.587,-104.126,-39.001,-6.287
-0.244,-0.172,-1.538,-97.900,-14.343,-17.944
-0.209,-0.118,-1.456,-92.285,14.404,-30.640
-0.125,-0.077,-1.386,-87.463,38.086,-41.138
-0.014,-0.059,-1.323,-81.238,49.927,-47.180
0.095,-0.045,-1.280,-74.585,48.401,-46.692
0.173,-0.024,-1.266,-66.956,36.194,-39.185
0.233,-0.010,-1.267,-57.739,17.761,-27.466
0.249,-0.030,-1.262,-47.607,-2.136,-13.062
0.204,-0.069,-1.259,-37.903,-20.813,1.038
0.151,-0.082,-1.252,-31.433,-34.729,12.573
0.038,-0.055,-1.224,-27.466,-41.504,21.423
-0.078,-0.013,-1.175,-23.804,-41.992,25.452
-0.155,0.006,-1.129,-20.935,-34.851,22.217
-0.193,0.017,-1.091,-20.691,-20.874,15.137
-0.177,0.033,-1.057,-21.423,-3.662,6.714
-0.112,0.050,-1.038,-23.010,11.963,-1.160
-0.035,0.042,-1.020,-23.193,21.729,-5.432
0.031,0.020,-1.023,-21.545,24.597,-6.042
0.078,0.027,-1.037,-20.325,21.851,-3.601
0.032,0.027,-0.990,-18.677,15.503,2.869
0.047,0.062,-1.061,-17.029,5.066,9.583
-0.038,0.088,-1.049,-14.160,2.014,13.733
-0.080,0.079,-1.026,-5.981,2.441,15.747
-0.093,0.049,-1.018,0.793,-0.916,14.099
-0.120,0.035,-1.027,3.845,-1.526,9.827
-0.136,0.033,-1.010,3.723,4.517,5.798
-0.123,0.051,-1.003,2.747,10.681,3.235
-0.102,0.099,-1.011,0.122,14.771,0.732
-0.101,0.127,-1.013,0.366,20.325,-0.122
-0.069,0.109,-0.984,2.258,24.719,0.122
-0.043,0.097,-0.949,1.770,20.874,-1.343
-0.045,0.130,-0.955,1.160,13.306,-1.465
-0.005,0.135,-0.971,2.625,9.583,3.967
0.025,0.111,-0.980,2.869,5.981,10.315
0.017,0.085,-0.971,0.061,-0.977,13.245
-0.008,0.095,-0.980,-2.197,-11.047,15.320
-0.039,0.073,-1.050,-0.977,-19.165,19.531
-0.080,0.046,-1.094,-1.343,-16.907,19.470
-0.104,0.038,-1.109,-0.916,-9.583,17.456
-0.129,0.035,-1.103,-0.427,-4.272,13.184
-0.151,0.063,-1.105,3.540,-0.793,7.690
-0.163,0.095,-1.071,7.080,2.563,0.916
-0.155,0.095,-1.037,10.132,6.287,-5.127
-0.137,0.096,-1.007,12.573,9.888,-9.033
-0.103,0.112,-0.984,13.855,11.902,-10.681
-0.063,0.116,-0.974,13.794,13.062,-10.803
-0.017,0.106,-0.982,13.489,12.756,-9.277
0.013,0.089,-0.985,12.817,9.766,-6.104
0.029,0.090,-1.000,11.658,4.517,-2.808
0.042,0.096,-1.026,10.986,-1.892,0.977
0.042,0.099,-1.046,10.803,-6.897,6.165
-0.006,0.081,-1.043,11.169,-10.437,11.414
-0.052,0.067,-1.045,12.085,-13.000,12.207
-0.101,0.060,-1.043,11.658,-12.207,8.789
-0.110,0.077,-1.048,9.216,-6.470,5.615
-0.099,0.109,-1.040,6.348,2.258,3.357

-0.440,0.365,1.338,31.189,-19.592,-3.662
-0.468,0.402,1.389,19.592,-9.949,-4.639
-0.504,0.457,1.521,11.292,2.075,-6.226
-0.546,0.484,1.686,6.287,10.071,-11.719
-0.586,0.470,1.878,1.038,13.977,-18.860
-0.630,0.422,2.077,-11.658,20.264,-26.489
-0.641,0.343,2.237,-31.616,27.161,-35.095
-0.592,0.303,2.311,-58.960,32.471,-42.664
-0.492,0.311,2.300,-92.102,38.208,-47.668
-0.393,0.347,2.230,-125.549,46.387,-49.500
-0.296,0.378,2.152,-154.480,55.542,-47.729
-0.213,0.392,2.096,-177.368,61.829,-42.786
-0.183,0.381,2.063,-194.458,60.974,-36.438
-0.189,0.361,2.068,-203.979,50.720,-30.579
-0.199,0.295,2.069,-209.412,35.706,-25.574
-0.233,0.164,2.030,-218.079,20.203,-21.240
-0.259,0.061,1.944,-235.229,9.949,-15.625
-0.281,0.039,1.767,-259.583,9.460,-11.597
-0.317,0.092,1.557,-283.813,15.808,-9.155
-0.337,0.180,1.386,-297.974,23.071,-10.376
-0.304,0.234,1.236,-300.964,27.710,-14.465
-0.288,0.234,1.106,-299.622,28.809,-18.127
-0.300,0.267,1.037,-294.922,25.391,-20.569
-0.312,0.282,1.001,-286.987,18.005,-24.231
-0.338,0.232,0.948,-282.166,13.855,-28.564
-0.356,0.189,0.881,-283.813,20.020,-31.677
-0.330,0.198,0.818,-291.687,32.593,-34.363
-0.285,0.227,0.738,-301.453,45.044,-37.048
-0.191,0.226,0.632,-309.448,54.382,-38.086
-0.160,0.251,0.522,-315.735,54.565,-34.485
-0.147,0.288,0.442,-315.674,45.593,-29.419
-0.206,0.291,0.395,-309.082,31.311,-25.452
-0.279,0.259,0.380,-301.208,19.470,-23.865
-0.323,0.183,0.357,-294.983,19.409,-25.757
-0.386,0.159,0.351,-294.678,23.315,-27.588
-0.358,0.128,0.327,-296.692,29.846,-30.518
-0.287,0.068,0.238,-300.598,36.255,-32.959
-0.265,0.029,0.139,-307.251,35.278,-31.921
-0.227,-0.009,0.013,-313.354,28.931,-31.128
-0.183,-0.036,-0.155,-318.665,21.912,-30.273
-0.192,-0.053,-0.314,-320.923,15.564,-27.100
-0.206,-0.037,-0.411,-316.345,11.292,-23.254
-0.163,-0.067,-0.461,-304.016,8.728,-22.949
-0.149,-0.128,-0.519,-291.016,4.639,-25.085
-0.203,-0.161,-0.569,-279.541,-2.136,-27.283
-0.233,-0.162,-0.613,-268.677,-5.493,-31.189
-0.244,-0.164,-0.678,-258.057,-1.282,-39.795
-0.238,-0.144,-0.726,-250.549,8.606,-48.828
-0.183,-0.115,-0.743,-245.972,22.827,-55.237
-0.124,-0.125,-0.756,-243.469,36.804,-58.716
-0.049,-0.163,-0.800,-244.080,45.776,-58.411
0.001,-0.189,-0.872,-248.352,47.913,-52.551
0.002,-0.182,-0.943,-251.465,42.053,-42.480
0.044,-0.155,-1.043,-248.962,29.236,-31.433
0.029,-0.141,-1.146,-242.187,10.986,-23.010
-0.055,-0.151,-1.233,-230.835,-7.263,-17.578
-0.142,-0.166,-1.291,-215.454,-16.296,-16.602
-0.208,-0.206,-1.330,-202.576,-13.916,-20.935
-0.239,-0.228,-1.384,-196.289,-3.845,-27.466
-0.244,-0.205,-1.404,-193.115,10.803,-32.898
-0.138,-0.159,-1.406,-190.063,26.123,-39.185
-0.044,-0.129,-1.415,-185.547,36.377,-43.152
0.064,-0.100,-1.422,-176.880,37.415,-41.016
0.102,-0.104,-1.390,-165.222,28.870,-33.386
0.156,-0.199,-1.388,-152.161,13.550,-24.353
0.199,-0.329,-1.454,-144.043,-2.075,-15.137
0.259,-0.406,-1.569,-142.395,-14.954,-2.747
0.225,-0.397,-1.662,-143.127,-24.780,11.780
0.206,-0.361,-1.745,-139.465,-29.175,22.339
0.145,-0.299,-1.813,-127.380,-25.452,26.978
0.085,-0.164,-1.815,-106.995,-19.958,24.597
0.036,-0.036,-1.701,-78.308,-15.076,16.418
-0.035,-0.020,-1.498,-45.105,-7.996,6.165
-0.095,-0.034,-1.283,-19.043,-2.014,-3.601
-0.131,-0.016,-1.107,-4.578,3.845,-12.817
-0.134,0.019,-0.947,-0.671,13.000,-18.799
-0.109,0.041,-0.824,-3.723,21.912,-21.057
-0.091,0.095,-0.751,-11.047,26.367,-20.752
-0.077,0.142,-0.730,-20.325,26.245,-18.250
-0.071,0.159,-0.746,-26.794,21.606,-14.893
-0.063,0.136,-0.798,-29.846,15.564,-12.024
-0.043,0.097,-0.852,-32.043,12.207,-7.019
-0.004,0.065,-0.917,-33.936,9.705,-2.441
0.031,0.040,-0.997,-33.569,4.639,1.892
0.050,0.037,-1.058,-31.311,-1.770,6.470
0.022,0.050,-1.058,-26.917,-8.423,10.254
-0.001,0.002,-1.030,-20.691,-15.625,10.986
-0.029,-0.099,-1.001,-17.151,-22.156,6.653
-0.111,-0.068,-1.093,-21.606,-23.560,0.366
-0.257,0.116,-1.158,-21.362,-4.761,1.648
-0.062,0.039,-1.158,-7.385,30.457,18.799
0.017,-0.057,-0.956,-2.869,44.861,13.062
-0.042,-0.042,-0.889,-2.441,26.733,0.183
-0.014,0.125,-0.990,-0.366,-5.249,-4.333
-0.072,0.114,-1.141,4.333,-16.479,3.113
-0.064,0.059,-1.104,5.371,2.197,10.437
-0.088,0.063,-1.067,5.005,8.545,14.587
-0.165,0.117,-1.074,6.897,5.005,5.676
-0.141,0.127,-0.911,16.418,3.784,0.427
-0.018,0.018,-0.869,26.245,-10.071,2.014
-0.145,0.042,-0.997,18.372,-29.480,-7.690
-0.161,0.049,-1.004,9.888,-19.470,-5.981
-0.078,0.052,-1.080,2.502,-1.343,-2.380
-0.053,0.088,-1.048,-1.770,12.451,-2.930
-0.026,0.128,-1.040,-1.465,13.916,-6.226
0.001,0.149,-1.038,3.174,7.141,-5.249
-0.003,0.161,-1.042,6.348,-0.244,-4.089
-0.021,0.159,-1.023,9.338,-5.188,-1.526
-0.035,0.132,-0.998,12.451,-8.728,2.258
-0.057,0.116,-0.969,12.756,-12.207,2.625
-0.088,0.115,-0.967,11.292,-14.709,1.831
-0.079,0.106,-0.964,7.446,-12.207,0.793
-0.060,0.087,-0.973,2.930,-8.301,-0.549
-0.021,0.090,-1.001,-1.038,-5.493,-1.404
-0.008,0.083,-1.041,-3.784,-4.150,-1.648
0.004,0.070,-1.061,-4.883,-2.075,-1.221
0.004,0.063,-1.079,-4.700,-0.671,-0.122
0.003,0.079,-1.090,-2.869,-0.305,0.122
-0.015,0.104,-1.084,0.732,-2.258,-0.122

-0.269,0.135,1.638,77.087,30.029,-23.193
-0.219,0.121,1.589,53.589,30.212,-23.804
-0.151,0.152,1.462,25.513,29.907,-22.583
-0.103,0.229,1.317,-2.197,26.001,-16.113
-0.084,0.311,1.173,-21.851,15.747,-7.080
-0.105,0.386,1.026,-31.433,1.465,-0.183
-0.163,0.441,0.910,-30.701,-12.207,4.456
-0.253,0.473,0.830,-20.508,-20.752,7.263
-0.359,0.475,0.845,-2.930,-20.264,6.042
-0.435,0.435,0.951,17.334,-9.766,2.136
-0.477,0.378,1.089,31.982,5.615,-3.418
-0.506,0.310,1.285,35.400,21.545,-7.202
-0.513,0.245,1.526,31.189,36.560,-10.376
-0.485,0.141,1.779,18.250,51.392,-14.526
-0.428,-0.022,1.970,-9.583,61.768,-18.738
-0.339,-0.098,2.111,-51.758,63.904,-20.325
-0.310,-0.018,2.246,-101.074,54.688,-20.447
-0.305,0.166,2.311,-145.813,42.969,-23.193
-0.290,0.278,2.291,-175.049,41.260,-31.067
-0.259,0.315,2.290,-198.059,49.255,-35.522
-0.196,0.271,2.279,-214.783,58.167,-32.776
-0.128,0.209,2.245,-231.934,62.866,-23.804
-0.105,0.159,2.216,-251.770,61.218,-12.512
-0.092,0.159,2.177,-267.639,58.411,-4.272
-0.089,0.145,2.078,-283.630,60.608,0.122
-0.060,0.087,1.954,-303.467,64.575,6.409
-0.020,0.083,1.828,-325.134,61.584,15.808
-0.039,0.103,1.746,-341.614,50.171,24.170
-0.055,0.099,1.668,-345.886,38.574,27.527
-0.055,0.042,1.594,-345.276,31.128,29.480
-0.016,-0.019,1.501,-348.938,26.123,35.889
0.006,-0.062,1.377,-357.117,15.381,43.823
0.008,-0.064,1.204,-367.737,-4.822,51.636
-0.025,-0.033,1.001,-377.930,-29.419,60.181
-0.095,0.027,0.812,-382.996,-53.650,66.589
-0.152,0.073,0.634,-379.883,-73.608,67.078
-0.253,0.082,0.484,-370.361,-83.557,61.890
-0.288,0.079,0.346,-358.398,-82.825,50.537
-0.291,0.088,0.245,-347.229,-74.097,36.621
-0.272,0.072,0.171,-336.609,-64.392,23.437
-0.240,0.026,0.112,-327.698,-56.152,12.268
-0.260,0.021,0.073,-323.792,-48.523,4.761
-0.255,0.067,0.071,-318.787,-39.063,-1.465
-0.199,0.039,0.047,-311.584,-26.062,-9.094
-0.172,-0.003,-0.005,-309.570,-14.099,-14.099
-0.116,-0.023,-0.080,-310.608,-6.531,-15.869
-0.088,-0.051,-0.170,-311.401,-2.197,-15.869
-0.089,-0.052,-0.264,-309.631,-4.578,-14.709
-0.055,-0.077,-0.327,-302.734,-12.512,-13.855
-0.062,-0.150,-0.404,-292.908,-21.362,-12.939
-0.072,-0.211,-0.493,-284.424,-30.396,-9.033
-0.113,-0.247,-0.576,-278.625,-35.522,-4.456
-0.201,-0.265,-0.646,-275.635,-37.292,-3.296
-0.250,-0.254,-0.723,-271.179,-30.884,-7.019
-0.246,-0.235,-0.803,-265.198,-15.442,-14.954
-0.226,-0.192,-0.870,-259.827,-0.183,-24.109
-0.209,-0.119,-0.908,-253.235,12.939,-31.982
-0.127,-0.056,-0.936,-242.859,25.208,-36.316
-0.051,-0.036,-0.942,-232.483,32.837,-35.645
-0.016,-0.060,-0.939,-221.130,31.677,-31.677
-0.020,-0.145,-0.975,-209.229,22.156,-27.100
-0.066,-0.216,-1.042,-200.256,12.451,-22.095
-0.086,-0.252,-1.099,-196.655,8.850,-17.639
-0.117,-0.273,-1.175,-196.289,10.132,-14.709
-0.138,-0.271,-1.263,-194.397,14.038,-11.841
-0.125,-0.256,-1.311,-192.078,19.592,-10.864
-0.162,-0.241,-1.384,-187.500,23.560,-11.230
-0.170,-0.224,-1.447,-179.199,25.940,-14.893
-0.170,-0.175,-1.506,-169.189,27.588,-20.264
-0.210,-0.127,-1.513,-155.273,28.564,-25.574
-0.202,-0.097,-1.476,-138.489,31.494,-32.532
-0.164,-0.112,-1.428,-122.437,37.659,-38.940
-0.074,-0.163,-1.380,-110.840,41.992,-40.894
-0.023,-0.206,-1.350,-105.103,41.016,-35.156
0.046,-0.270,-1.379,-102.600,35.950,-22.888
0.067,-0.302,-1.428,-103.149,28.442,-5.127
0.072,-0.250,-1.477,-104.980,18.433,13.611
0.053,-0.158,-1.493,-102.295,6.592,29.236
0.010,-0.068,-1.496,-90.576,-4.883,39.185
-0.034,0.002,-1.468,-71.777,-13.123,43.152
-0.107,0.054,-1.401,-49.377,-17.029,41.138
-0.208,0.055,-1.268,-27.954,-15.564,34.180
-0.294,0.020,-1.130,-13.550,-8.728,23.376
